25204	-24.0
25696	-24.0
25704	-24.0
28316	-24.0
50344	-24.0
52288	-24.0
52444	-24.0
56516	-24.0
77992	-24.0
79500	-24.0
79936	-24.0
82820	-24.0
106448	-24.0
107164	-24.0
108152	-24.0
109972	-24.0
133020	-24.0
133552	-24.0
134504	-24.0
138100	-24.0
159116	-24.0
160400	-24.0
161416	-24.0
163444	-24.0
185708	-24.0
188008	-24.0
188448	-24.0
189556	-24.0
211276	-24.0
213456	-24.0
215608	-24.0
217748	-23.0
238428	-24.0
238848	-24.0
242232	-24.0
246996	-24.0
265936	-24.0
267480	-24.0
267660	-24.0
274900	-24.0
293296	-23.0
294568	-24.0
295244	-24.0
301764	-23.0
319872	-24.0
321240	-24.0
321900	-24.0
329300	-24.0
346976	-24.0
348312	-24.0
348684	-24.0
357124	-24.0
373024	-24.0
373244	-24.0
375384	-24.0
381732	-24.0
398608	-24.0
398908	-24.0
402904	-24.0
407876	-24.0
424192	-24.0
425548	-23.0
431048	-24.0
432980	-24.0
450668	-24.0
450864	-24.0
457448	-24.0
460068	-24.0
476000	-24.0
476236	-24.0
483640	-24.0
485412	-24.0
501168	-24.0
503420	-24.0
512740	-24.0
512776	-24.0
527248	-24.0
530044	-24.0
539172	-24.0
540760	-24.0
552368	-24.0
555932	-24.0
564980	-24.0
566024	-24.0
578256	-24.0
581548	-24.0
591940	-24.0
592632	-24.0
603328	-24.0
607852	-24.0
618776	-24.0
622836	-23.0
628672	-24.0
634732	-24.0
645464	-24.0
648484	-24.0
654272	-24.0
662364	-24.0
671544	-24.0
674564	-24.0
679856	-24.0
690972	-24.0
697912	-24.0
702260	-24.0
707504	-23.0
717084	-24.0
724488	-24.0
729876	-23.0
733904	-24.0
744092	-23.0
749640	-24.0
755380	-24.0
759744	-24.0
772972	-23.0
775240	-24.0
784820	-24.0
789120	-23.0
798876	-24.0
802392	-24.0
813924	-24.0
815568	-24.0
825452	-24.0
829896	-24.0
839732	-24.0
842624	-24.0
850556	-24.0
856040	-23.0
865860	-24.0
868448	-24.0
877708	-24.0
883192	-23.0
891396	-24.0
893872	-24.0
905868	-23.0
908248	-24.0
917940	-24.0
921200	-24.0
933068	-24.0
936440	-24.0
943812	-24.0
947376	-24.0
963336	-24.0
963468	-24.0
970676	-24.0
973520	-24.0
990668	-24.0
990920	-23.0
996580	-24.0
998672	-24.0
1016076	-24.0
1019000	-23.0
1026560	-23.0
1028292	-24.0
1042332	-24.0
1045992	-24.0
1054980	-24.0
1055152	-23.0
1068988	-24.0
1072328	-24.0
1080804	-24.0
1088720	-24.0
1097832	-24.0
1101996	-23.0
1110708	-23.0
1114768	-23.0
1126232	-23.0
1130348	-24.0
1141904	-24.0
1151204	-24.0
1151864	-24.0
1156924	-24.0
1166976	-24.0
1177396	-24.0
1177976	-24.0
1182540	-24.0
1192528	-24.0
